antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Cryptography,"Incident Response, Linux",0.028072033898305086,0.025953389830508475,0.022245762711864406,0.7924528301886792,30.533692722371963,1.0,0.021517198272766446,4.693133667180276,0.9951861943687557,0.7000000000000001,0.7869227533421568,0.8247978436657681
"Cryptography, Linux",Incident Response,0.025953389830508475,0.028072033898305086,0.022245762711864406,0.8571428571428571,30.533692722371963,1.0,0.021517198272766446,6.803495762711862,0.9930215696936739,0.7000000000000001,0.8530167380303619,0.8247978436657681
Incident Response,"Cryptography, Linux",0.028072033898305086,0.025953389830508475,0.022245762711864406,0.7924528301886792,30.533692722371963,1.0,0.021517198272766446,4.693133667180276,0.9951861943687557,0.7000000000000001,0.7869227533421568,0.8247978436657681
"Incident Response, Linux",Cryptography,0.025953389830508475,0.028072033898305086,0.022245762711864406,0.8571428571428571,30.533692722371963,1.0,0.021517198272766446,6.803495762711862,0.9930215696936739,0.7000000000000001,0.8530167380303619,0.8247978436657681
"Penetration Testing, Firewalls",Cryptography,0.025953389830508475,0.028072033898305086,0.022245762711864406,0.8571428571428571,30.533692722371963,1.0,0.021517198272766446,6.803495762711862,0.9930215696936739,0.7000000000000001,0.8530167380303619,0.8247978436657681
Cryptography,"Penetration Testing, Firewalls",0.028072033898305086,0.025953389830508475,0.022245762711864406,0.7924528301886792,30.533692722371963,1.0,0.021517198272766446,4.693133667180276,0.9951861943687557,0.7000000000000001,0.7869227533421568,0.8247978436657681
Penetration Testing,"Network Security, Python",0.02913135593220339,0.028072033898305086,0.02489406779661017,0.8545454545454546,30.441166380789024,1.0,0.024076291385377764,6.682004766949156,0.9961695163143782,0.7704918032786886,0.8503443150854596,0.8706689536878216
"Network Security, Python",Penetration Testing,0.028072033898305086,0.02913135593220339,0.02489406779661017,0.8867924528301886,30.44116638078902,1.0,0.024076291385377764,8.576006355932197,0.9950837729723461,0.7704918032786886,0.88339560880709,0.8706689536878216
"Python, Firewalls",Cryptography,0.028072033898305086,0.028072033898305086,0.023834745762711863,0.8490566037735848,30.245639017443924,1.0,0.023046706675524272,6.439022775423726,0.9948652739933392,0.7377049180327867,0.8446969307490617,0.8490566037735848
Cryptography,"Python, Firewalls",0.028072033898305086,0.028072033898305086,0.023834745762711863,0.8490566037735848,30.245639017443924,1.0,0.023046706675524272,6.439022775423726,0.9948652739933392,0.7377049180327867,0.8446969307490617,0.8490566037735848
Incident Response,Cryptography,0.028072033898305086,0.028072033898305086,0.023834745762711863,0.8490566037735848,30.245639017443924,1.0,0.023046706675524272,6.439022775423726,0.9948652739933392,0.7377049180327867,0.8446969307490617,0.8490566037735848
Cryptography,Incident Response,0.028072033898305086,0.028072033898305086,0.023834745762711863,0.8490566037735848,30.245639017443924,1.0,0.023046706675524272,6.439022775423726,0.9948652739933392,0.7377049180327867,0.8446969307490617,0.8490566037735848
Cryptography,"Incident Response, Penetration Testing",0.028072033898305086,0.024364406779661018,0.02065677966101695,0.7358490566037735,30.201804757998357,1.0,0.01997282120798621,3.6934776029055683,0.9948159016278906,0.65,0.7292524532399155,0.7918375717801476
"Incident Response, Penetration Testing",Cryptography,0.024364406779661018,0.028072033898305086,0.02065677966101695,0.8478260869565217,30.201804757998357,1.0,0.01997282120798621,6.386955205811138,0.9910353851721928,0.65,0.8434308731192987,0.7918375717801476
"Incident Response, Linux",Penetration Testing,0.025953389830508475,0.02913135593220339,0.022775423728813558,0.8775510204081632,30.123933209647497,1.0,0.022019366292013787,7.928760593220337,0.9925642095678895,0.7049180327868853,0.873876882995424,0.8296846011131724
"Cryptography, Linux",Penetration Testing,0.025953389830508475,0.02913135593220339,0.022775423728813558,0.8775510204081632,30.123933209647497,1.0,0.022019366292013787,7.928760593220337,0.9925642095678895,0.7049180327868853,0.873876882995424,0.8296846011131724
Penetration Testing,"Cryptography, Linux",0.02913135593220339,0.025953389830508475,0.022775423728813558,0.7818181818181817,30.123933209647493,1.0,0.022019366292013787,4.464380296610168,0.9958131922505995,0.7049180327868853,0.7760047456621681,0.8296846011131724
Penetration Testing,"Incident Response, Linux",0.02913135593220339,0.025953389830508475,0.022775423728813558,0.7818181818181817,30.123933209647493,1.0,0.022019366292013787,4.464380296610168,0.9958131922505995,0.7049180327868853,0.7760047456621681,0.8296846011131724
"Network Security, Penetration Testing",Incident Response,0.02701271186440678,0.028072033898305086,0.022775423728813558,0.8431372549019607,30.034776174620788,1.0,0.022017121965670784,6.196040783898301,0.9935435682546114,0.7049180327868849,0.8386066143078483,0.8272290048094708
Incident Response,"Network Security, Penetration Testing",0.028072033898305086,0.02701271186440678,0.022775423728813558,0.8113207547169811,30.034776174620788,1.0,0.022017121965670784,5.156832627118642,0.9946264495279133,0.7049180327868849,0.8060825176405336,0.8272290048094708
Penetration Testing,"Linux, Firewalls",0.02913135593220339,0.028601694915254237,0.02489406779661017,0.8545454545454546,29.87744107744108,1.0,0.024060861641769606,6.67836334745763,0.9955311023667747,0.7580645161290324,0.8502627143848519,0.8624579124579125
"Linux, Firewalls",Penetration Testing,0.028601694915254237,0.02913135593220339,0.02489406779661017,0.8703703703703703,29.877441077441077,1.0,0.024060861641769606,7.489558111380144,0.994988282790784,0.7580645161290324,0.8664807742821927,0.8624579124579125
"Incident Response, Firewalls",Penetration Testing,0.024364406779661018,0.02913135593220339,0.0211864406779661,0.8695652173913043,29.849802371541504,1.0,0.020476672471990805,7.443326271186439,0.9906351791530943,0.6557377049180328,0.8656514623212125,0.7984189723320159
Penetration Testing,"Incident Response, Firewalls",0.02913135593220339,0.024364406779661018,0.0211864406779661,0.7272727272727273,29.8498023715415,1.0,0.020476672471990805,3.5773305084745766,0.9954991816693944,0.6557377049180328,0.7204619484749778,0.7984189723320159
Incident Response,"Penetration Testing, Python",0.028072033898305086,0.025953389830508475,0.021716101694915255,0.7735849056603774,29.80670003850597,1.0,0.020987537255817295,4.302039194915255,0.9943643251146408,0.6721311475409837,0.7675520945550802,0.8051597997689642
Cryptography,"Penetration Testing, Python",0.028072033898305086,0.025953389830508475,0.021716101694915255,0.7735849056603774,29.80670003850597,1.0,0.020987537255817295,4.302039194915255,0.9943643251146408,0.6721311475409837,0.7675520945550802,0.8051597997689642
"Penetration Testing, Python",Cryptography,0.025953389830508475,0.028072033898305086,0.021716101694915255,0.8367346938775511,29.80670003850597,1.0,0.020987537255817295,5.953058792372883,0.9922014880833963,0.6721311475409837,0.8320191291775566,0.8051597997689642
"Penetration Testing, Python",Incident Response,0.025953389830508475,0.028072033898305086,0.021716101694915255,0.8367346938775511,29.80670003850597,1.0,0.020987537255817295,5.953058792372883,0.9922014880833963,0.6721311475409837,0.8320191291775566,0.8051597997689642
"Cryptography, Firewalls",Incident Response,0.025953389830508475,0.028072033898305086,0.021716101694915255,0.8367346938775511,29.80670003850597,1.0,0.020987537255817295,5.953058792372883,0.9922014880833963,0.6721311475409837,0.8320191291775566,0.8051597997689642
Incident Response,"Cryptography, Firewalls",0.028072033898305086,0.025953389830508475,0.021716101694915255,0.7735849056603774,29.80670003850597,1.0,0.020987537255817295,4.302039194915255,0.9943643251146408,0.6721311475409837,0.7675520945550802,0.8051597997689642
Incident Response,Penetration Testing,0.028072033898305086,0.02913135593220339,0.024364406779661018,0.8679245283018868,29.793481989708408,1.0,0.023546630368428613,7.350862590799033,0.994349010780713,0.7419354838709679,0.8639615436082718,0.8521440823327616
Penetration Testing,Incident Response,0.02913135593220339,0.028072033898305086,0.024364406779661018,0.8363636363636364,29.793481989708404,1.0,0.023546630368428613,5.939559792843694,0.9954339524182263,0.7419354838709679,0.831637354471142,0.8521440823327616
Penetration Testing,"Incident Response, Cryptography",0.02913135593220339,0.023834745762711863,0.02065677966101695,0.7090909090909091,29.750303030303034,1.0,0.019962441198649813,3.355568061440678,0.9953837760711738,0.639344262295082,0.7019878656340947,0.7878787878787878
"Incident Response, Cryptography",Penetration Testing,0.023834745762711863,0.02913135593220339,0.02065677966101695,0.8666666666666667,29.750303030303034,1.0,0.019962441198649813,7.281514830508476,0.9899828874326975,0.639344262295082,0.862665939261684,0.7878787878787878
"Linux, Firewalls",Cryptography,0.028601694915254237,0.028072033898305086,0.023834745762711863,0.8333333333333333,29.685534591194966,1.0,0.023031838013501865,5.831567796610167,0.9947655398037076,0.7258064516129031,0.8285195277020889,0.841194968553459
Cryptography,"Linux, Firewalls",0.028072033898305086,0.028601694915254237,0.023834745762711863,0.8490566037735848,29.685534591194966,1.0,0.023031838013501865,6.435513771186438,0.9942234332425067,0.7258064516129031,0.844612250776733,0.841194968553459
Cryptography,"Network Security, Python",0.028072033898305086,0.028072033898305086,0.023305084745762712,0.830188679245283,29.57351370594517,1.0,0.02251704565857512,5.723575800376645,0.9940921476343818,0.7096774193548386,0.8252840470926944,0.830188679245283
"Network Security, Python",Cryptography,0.028072033898305086,0.028072033898305086,0.023305084745762712,0.830188679245283,29.57351370594517,1.0,0.02251704565857512,5.723575800376645,0.9940921476343818,0.7096774193548386,0.8252840470926944,0.830188679245283
Incident Response,"Network Security, Linux",0.028072033898305086,0.028072033898305086,0.023305084745762712,0.830188679245283,29.57351370594517,1.0,0.02251704565857512,5.723575800376645,0.9940921476343818,0.7096774193548386,0.8252840470926944,0.830188679245283
"Network Security, Linux",Incident Response,0.028072033898305086,0.028072033898305086,0.023305084745762712,0.830188679245283,29.57351370594517,1.0,0.02251704565857512,5.723575800376645,0.9940921476343818,0.7096774193548386,0.8252840470926944,0.830188679245283
"Network Security, Linux",Cryptography,0.028072033898305086,0.028072033898305086,0.023305084745762712,0.830188679245283,29.57351370594517,1.0,0.02251704565857512,5.723575800376645,0.9940921476343818,0.7096774193548386,0.8252840470926944,0.830188679245283
Incident Response,"Network Security, Python",0.028072033898305086,0.028072033898305086,0.023305084745762712,0.830188679245283,29.57351370594517,1.0,0.02251704565857512,5.723575800376645,0.9940921476343818,0.7096774193548386,0.8252840470926944,0.830188679245283
"Network Security, Python",Incident Response,0.028072033898305086,0.028072033898305086,0.023305084745762712,0.830188679245283,29.57351370594517,1.0,0.02251704565857512,5.723575800376645,0.9940921476343818,0.7096774193548386,0.8252840470926944,0.830188679245283
Cryptography,"Network Security, Linux",0.028072033898305086,0.028072033898305086,0.023305084745762712,0.830188679245283,29.57351370594517,1.0,0.02251704565857512,5.723575800376645,0.9940921476343818,0.7096774193548386,0.8252840470926944,0.830188679245283
Incident Response,"Penetration Testing, Linux",0.028072033898305086,0.02754237288135593,0.022775423728813558,0.8113207547169811,29.45718432510885,1.0,0.022002253303648377,5.154025423728812,0.9939547557189026,0.6935483870967739,0.8059768980967649,0.8191219158200289
"Penetration Testing, Linux",Incident Response,0.02754237288135593,0.028072033898305086,0.022775423728813558,0.8269230769230769,29.45718432510885,1.0,0.022002253303648377,5.6155838041431245,0.9934133860262453,0.6935483870967739,0.8219241249214001,0.8191219158200289
"Penetration Testing, Linux",Cryptography,0.02754237288135593,0.028072033898305086,0.022775423728813558,0.8269230769230769,29.45718432510885,1.0,0.022002253303648377,5.6155838041431245,0.9934133860262453,0.6935483870967739,0.8219241249214001,0.8191219158200289
Cryptography,"Penetration Testing, Linux",0.028072033898305086,0.02754237288135593,0.022775423728813558,0.8113207547169811,29.45718432510885,1.0,0.022002253303648377,5.154025423728812,0.9939547557189026,0.6935483870967739,0.8059768980967649,0.8191219158200289
Penetration Testing,"Cryptography, Firewalls",0.02913135593220339,0.025953389830508475,0.022245762711864406,0.7636363636363637,29.423376623376626,1.0,0.021489705275064636,4.120966427640157,0.9949990907437716,0.6774193548387097,0.7573384744673489,0.8103896103896104
"Cryptography, Firewalls",Penetration Testing,0.025953389830508475,0.02913135593220339,0.022245762711864406,0.8571428571428571,29.423376623376623,1.0,0.021489705275064636,6.796080508474574,0.9917527641834329,0.6774193548387097,0.8528563634946613,0.8103896103896104
Cryptography,"Network Security, Penetration Testing",0.028072033898305086,0.02701271186440678,0.022245762711864406,0.7924528301886792,29.336293007769143,1.0,0.021487460948721632,4.688029661016948,0.9938108213312573,0.6774193548387095,0.7866907694045869,0.8079911209766926
"Network Security, Penetration Testing",Cryptography,0.02701271186440678,0.028072033898305086,0.022245762711864406,0.8235294117647058,29.336293007769143,1.0,0.021487460948721632,5.507591807909604,0.9927288280581694,0.6774193548387095,0.8184324410963295,0.8079911209766926
"Incident Response, Python",Penetration Testing,0.025423728813559324,0.02913135593220339,0.021716101694915255,0.8541666666666666,29.32121212121212,1.0,0.020975474001723643,6.657384987893461,0.9910922587486745,0.6612903225806452,0.8497908710674668,0.799810606060606
Penetration Testing,"Incident Response, Python",0.02913135593220339,0.025423728813559324,0.021716101694915255,0.7454545454545455,29.32121212121212,1.0,0.020975474001723643,3.8286924939467313,0.9948771173472782,0.6612903225806452,0.7388142292490119,0.799810606060606
Penetration Testing,Cryptography,0.02913135593220339,0.028072033898305086,0.023834745762711863,0.8181818181818182,29.145797598627787,1.0,0.02301696935147946,5.345603813559324,0.9946656967933564,0.7142857142857142,0.8129303938568244,0.8336192109777015
Cryptography,Penetration Testing,0.028072033898305086,0.02913135593220339,0.023834745762711863,0.8490566037735848,29.145797598627787,1.0,0.02301696935147946,6.43200476694915,0.9935815924916741,0.7142857142857142,0.8445274784094534,0.8336192109777015
Incident Response,"Penetration Testing, Firewalls",0.028072033898305086,0.025953389830508475,0.0211864406779661,0.7547169811320754,29.079707354639968,1.0,0.02045787623886814,3.9711131029986957,0.99350136239782,0.6451612903225805,0.7481814357680034,0.7855217558721601
"Penetration Testing, Firewalls",Incident Response,0.025953389830508475,0.028072033898305086,0.0211864406779661,0.8163265306122448,29.079707354639964,1.0,0.02045787623886814,5.291607815442559,0.9913404023926047,0.6451612903225805,0.811021520324751,0.7855217558721601
"Cryptography, Python",Penetration Testing,0.025953389830508475,0.02913135593220339,0.021716101694915255,0.8367346938775511,28.722820037105755,1.0,0.020960044258115484,5.946570444915256,0.9909017360972956,0.6507936507936509,0.8318358439938988,0.7910946196660482
Penetration Testing,"Cryptography, Python",0.02913135593220339,0.025953389830508475,0.021716101694915255,0.7454545454545455,28.722820037105752,1.0,0.020960044258115484,3.8266116828087173,0.994145276968318,0.6507936507936509,0.7386722032725296,0.7910946196660482
Penetration Testing,"Python, Firewalls",0.02913135593220339,0.028072033898305086,0.023305084745762712,0.8,28.49811320754717,1.0,0.022487308334530307,4.859639830508476,0.9938625204582652,0.6875,0.7942234332425069,0.8150943396226416
"Python, Firewalls",Penetration Testing,0.028072033898305086,0.02913135593220339,0.023305084745762712,0.830188679245283,28.498113207547167,1.0,0.022487308334530307,5.717337570621466,0.9927792915531335,0.6875,0.8250934132106351,0.8150943396226416
"Linux, Firewalls",Incident Response,0.028601694915254237,0.028072033898305086,0.022775423728813558,0.7962962962962963,28.366177498252966,1.0,0.02197251597960356,4.771282742681048,0.9931525956734548,0.6718749999999998,0.790412756080331,0.8038085255066387
Incident Response,"Linux, Firewalls",0.028072033898305086,0.028601694915254237,0.022775423728813558,0.8113207547169811,28.366177498252966,1.0,0.02197251597960356,5.148411016949151,0.9926113681008807,0.6718749999999998,0.8057653134709162,0.8038085255066387
Incident Response,"Python, Firewalls",0.028072033898305086,0.028072033898305086,0.022245762711864406,0.7924528301886792,28.229263082947664,1.0,0.021457723624676815,4.682925654853619,0.9924354482937588,0.6562499999999999,0.7864582797799599,0.7924528301886792
"Python, Firewalls",Incident Response,0.028072033898305086,0.028072033898305086,0.022245762711864406,0.7924528301886792,28.229263082947664,1.0,0.021457723624676815,4.682925654853619,0.9924354482937588,0.6562499999999999,0.7864582797799599,0.7924528301886792
Serverless,"Azure, C#",0.03389830508474576,0.02701271186440678,0.025423728813559324,0.75,27.764705882352942,1.0,0.024508043665613332,3.891949152542373,0.9978070175438598,0.7164179104477612,0.7430593358737071,0.8455882352941176
"Azure, C#",Serverless,0.02701271186440678,0.03389830508474576,0.025423728813559324,0.9411764705882353,27.764705882352942,1.0,0.024508043665613332,16.42372881355932,0.9907457811649429,0.7164179104477612,0.9391124871001032,0.8455882352941176
Azure,"Serverless, C#",0.03283898305084746,0.028072033898305086,0.025423728813559324,0.7741935483870968,27.578819233110163,1.0,0.024501871768170067,4.304252421307506,0.9964631252281854,0.7164179104477612,0.7676716181770238,0.8399269628727937
"Serverless, C#",Azure,0.028072033898305086,0.03283898305084746,0.025423728813559324,0.9056603773584906,27.578819233110163,1.0,0.024501871768170067,10.25190677966102,0.9915758401453224,0.7164179104477612,0.9024571700179793,0.8399269628727937
"C#, Terraform",Azure,0.02754237288135593,0.03283898305084746,0.02489406779661017,0.9038461538461539,27.523573200992555,1.0,0.0239896042803792,10.058474576271188,0.9909609233764427,0.7014925373134328,0.900581346364479,0.830955334987593
Azure,"C#, Terraform",0.03283898305084746,0.02754237288135593,0.02489406779661017,0.7580645161290321,27.52357320099255,1.0,0.0239896042803792,4.019491525423727,0.996387872573466,0.7014925373134328,0.751212312882142,0.830955334987593
Azure,"Docker, C#",0.03283898305084746,0.02701271186440678,0.024364406779661018,0.7419354838709677,27.46616065781151,1.0,0.023477336792588337,3.770325741525424,0.9963093480641935,0.6865671641791045,0.7347709273535041,0.8219481340923467
"Docker, C#",Azure,0.02701271186440678,0.03283898305084746,0.024364406779661018,0.9019607843137255,27.46616065781151,1.0,0.023477336792588337,9.865042372881359,0.9903434238242881,0.6865671641791045,0.8986319609990765,0.8219481340923467
Serverless,"Kubernetes, Azure",0.03389830508474576,0.026483050847457626,0.024364406779661018,0.71875,27.14,1.0,0.023466676242459066,3.4613935969868175,0.9969488939740657,0.6764705882352942,0.7110990206746464,0.819375
"Kubernetes, Azure",Serverless,0.026483050847457626,0.03389830508474576,0.024364406779661018,0.92,27.14,1.0,0.023466676242459066,12.076271186440684,0.989355159199508,0.6764705882352942,0.9171929824561403,0.819375
"Machine Learning, AWS",Spark,0.026483050847457626,0.03389830508474576,0.024364406779661018,0.92,27.14,1.0,0.023466676242459066,12.076271186440684,0.989355159199508,0.6764705882352942,0.9171929824561403,0.819375
Spark,"Machine Learning, AWS",0.03389830508474576,0.026483050847457626,0.024364406779661018,0.71875,27.14,1.0,0.023466676242459066,3.4613935969868175,0.9969488939740657,0.6764705882352942,0.7110990206746464,0.819375
"Serverless, Terraform",Azure,0.02913135593220339,0.03283898305084746,0.025953389830508475,0.890909090909091,27.129618768328445,1.0,0.024996745726802643,8.865642655367237,0.992039368939065,0.7205882352941176,0.8872050184207907,0.8406158357771261
Azure,"Serverless, Terraform",0.03283898305084746,0.02913135593220339,0.025953389830508475,0.7903225806451613,27.129618768328445,1.0,0.024996745726802643,4.6302966101694905,0.9958423676151731,0.7205882352941176,0.784031114161519,0.8406158357771261
Serverless,"Kubernetes, C#",0.03389830508474576,0.025953389830508475,0.023834745762711863,0.703125,27.091836734693878,1.0,0.02295496983625395,3.28099910793934,0.9968810916179338,0.6617647058823529,0.6952147906470908,0.8107461734693877
"Kubernetes, C#",Serverless,0.025953389830508475,0.03389830508474576,0.023834745762711863,0.9183673469387754,27.091836734693874,1.0,0.02295496983625395,11.83474576271185,0.9887499244758625,0.6617647058823529,0.9155030433225921,0.8107461734693877
Azure,"Serverless, Linux",0.03283898305084746,0.028601694915254237,0.025423728813559324,0.7741935483870968,27.06810035842294,1.0,0.02448447823901178,4.301906779661016,0.9957557502738225,0.7058823529411765,0.767544939670032,0.8315412186379929
"Serverless, Linux",Azure,0.028601694915254237,0.03283898305084746,0.025423728813559324,0.888888888888889,27.06810035842294,1.0,0.02448447823901178,8.704449152542377,0.9914122137404581,0.7058823529411765,0.8851162224656202,0.8315412186379929
Azure,"Docker, Serverless",0.03283898305084746,0.028072033898305086,0.02489406779661017,0.7580645161290321,27.00426049908703,1.0,0.023972210751220913,4.017302259887004,0.9956654470881592,0.6911764705882353,0.7510767337610968,0.8224284844796104
"Docker, Serverless",Azure,0.028072033898305086,0.03283898305084746,0.02489406779661017,0.8867924528301886,27.00426049908703,1.0,0.023972210751220913,8.543255649717509,0.990782074323149,0.6911764705882353,0.882948604021575,0.8224284844796104
Azure,"Kubernetes, C#",0.03283898305084746,0.025953389830508475,0.022775423728813558,0.6935483870967741,26.722843976300194,1.0,0.02192314080005745,3.178467885816235,0.9952622328638019,0.6323529411764706,0.6853830097002227,0.7855497037524687
"Kubernetes, C#",Azure,0.025953389830508475,0.03283898305084746,0.022775423728813558,0.8775510204081632,26.722843976300194,1.0,0.02192314080005745,7.898481638418078,0.9882266651491584,0.6323529411764706,0.8733933880233363,0.7855497037524687
Serverless,"C#, Terraform",0.03389830508474576,0.02754237288135593,0.02489406779661017,0.734375,26.66346153846154,1.0,0.023960428037920138,3.6610169491525424,0.9962672639044421,0.6811594202898551,0.7268518518518519,0.8191105769230769
"C#, Terraform",Serverless,0.02754237288135593,0.03389830508474576,0.02489406779661017,0.9038461538461539,26.66346153846154,1.0,0.023960428037920138,10.047457627118645,0.9897557131599685,0.6811594202898551,0.900472334682861,0.8191105769230769
"Docker, C#",Serverless,0.02701271186440678,0.03389830508474576,0.024364406779661018,0.9019607843137255,26.607843137254903,1.0,0.023448721631715026,9.854237288135595,0.9891363518023242,0.6666666666666667,0.8985208118335053,0.8103553921568627
Serverless,"Docker, C#",0.03389830508474576,0.02701271186440678,0.024364406779661018,0.71875,26.6078431372549,1.0,0.023448721631715026,3.4595103578154425,0.9961861174675821,0.6666666666666667,0.7109417528579205,0.8103553921568627
Azure,"AWS, Serverless",0.03283898305084746,0.02913135593220339,0.025423728813559324,0.7741935483870968,26.575953079178888,1.0,0.024467084709853492,4.2995611380145276,0.9950483753194596,0.6956521739130436,0.7674181229431744,0.8234604105571848
"AWS, Serverless",Azure,0.02913135593220339,0.03283898305084746,0.025423728813559324,0.8727272727272728,26.575953079178884,1.0,0.024467084709853492,7.59912227602906,0.9912484088016004,0.6956521739130436,0.8684058548242558,0.8234604105571848
"Spark, Hadoop",Big Data,0.028072033898305086,0.03283898305084746,0.024364406779661018,0.8679245283018868,26.429701765063907,1.0,0.02344254973427176,7.3227905569007286,0.98995379694349,0.6666666666666667,0.863440038025171,0.8049300060864273
Big Data,"Spark, Hadoop",0.03283898305084746,0.028072033898305086,0.024364406779661018,0.7419354838709677,26.429701765063907,1.0,0.02344254973427176,3.766220868644068,0.9948330872898709,0.6666666666666667,0.7344818493451701,0.8049300060864273
"Serverless, Python",Azure,0.02754237288135593,0.03283898305084746,0.023834745762711863,0.8653846153846153,26.35235732009925,1.0,0.022930282246480894,7.184624697336558,0.9893004115226337,0.6521739130434782,0.8608138849102703,0.7955955334987592
Azure,"Serverless, Python",0.03283898305084746,0.02754237288135593,0.023834745762711863,0.7258064516129031,26.35235732009925,1.0,0.022930282246480894,3.546610169491524,0.9947182670074236,0.6521739130434782,0.7180406212664276,0.7955955334987592
"Azure, Terraform",Serverless,0.02913135593220339,0.03389830508474576,0.025953389830508475,0.890909090909091,26.281818181818185,1.0,0.024965886239586326,8.855932203389836,0.9908146564681519,0.7000000000000001,0.8870813397129187,0.8282670454545455
Serverless,"Azure, Terraform",0.03389830508474576,0.02913135593220339,0.025953389830508475,0.765625,26.28181818181818,1.0,0.024965886239586326,4.142372881355932,0.9957035445757251,0.7000000000000001,0.7585924713584288,0.8282670454545455
